::1 - - [30/Mar/2020:21:09:49 +0000] "POST /users/auth HTTP/1.1" 200 184 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:49 +0000] "OPTIONS /users HTTP/1.1" 200 13 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:49 +0000] "GET /users HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:49 +0000] "OPTIONS /escaperooms HTTP/1.1" 200 8 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:49 +0000] "GET /escaperooms HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:55 +0000] "OPTIONS /groups/last HTTP/1.1" 200 8 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:09:56 +0000] "GET /groups/last HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:08 +0000] "OPTIONS /users HTTP/1.1" 200 13 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:08 +0000] "GET /users HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:12 +0000] "GET /users HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:42 +0000] "GET /escaperooms/search/a HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:43 +0000] "GET /escaperooms/search/a HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
::1 - - [30/Mar/2020:21:10:46 +0000] "GET /escaperooms/search/q HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4087.0 Safari/537.36"
